node_id,alpha,beta,mean_activation,train_loss,val_recon,val_kld
0,0.225,0.225,0.6039999723434448,70.04071090698243,51.58192596435547,21.35551013946533
1,0.675,0.225,0.75968998670578,70.9174757385254,52.093679428100586,21.147525024414065
2,1.125,0.225,0.8346099853515625,70.84439682006835,51.33695068359375,21.44119644165039
3,1.575,0.225,0.8748300075531006,71.0829557800293,51.40070686340332,21.69989261627197
4,2.025,0.225,0.9008100032806396,71.18858444213868,51.80650596618652,21.263173866271973
5,2.475,0.225,0.9177199602127076,71.23144638061524,51.55742988586426,21.413283157348637
6,2.925,0.225,0.929889976978302,71.15763778686524,51.11496887207032,21.761160850524902
7,3.375,0.225,0.938639998435974,71.03548461914062,51.20902824401856,21.48503303527832
8,3.825,0.225,0.9463399648666382,71.47185195922852,51.86110916137695,21.41105518341065
9,4.275,0.225,0.9512999653816224,71.07668594360352,51.17834510803223,21.5997034072876
10,4.725,0.225,0.9556599855422974,71.29114944458007,51.50748252868652,21.43961009979248
11,5.175,0.225,0.9592299461364746,71.09559707641601,51.391950607299805,21.38048572540283
12,5.625,0.225,0.962149977684021,70.99365325927734,50.90784378051758,21.70005645751953
13,6.075,0.225,0.965399980545044,71.05493728637695,51.155408477783205,21.59490966796875
14,6.525,0.225,0.9671899676322936,70.77235015869141,50.72476654052734,21.71750087738037
15,6.975,0.225,0.969789981842041,71.35898330688477,51.353821182250975,21.61960430145264
16,7.425,0.225,0.9715499877929688,70.96144622802734,50.90417785644532,21.64365997314453
17,7.875,0.225,0.972629964351654,70.8286018371582,50.68688888549805,21.913236236572267
18,8.325,0.225,0.9743199944496156,71.3191275024414,51.52136955261231,21.53368320465088
19,8.775,0.225,0.9755499958992004,71.07309524536133,50.868788146972655,21.808388328552248
20,0.225,0.675,0.3465400040149688,69.41848190307617,52.34533233642578,21.14002227783203
21,0.675,0.675,0.5151799917221069,70.49838928222657,52.19802742004394,21.329728507995604
22,1.125,0.675,0.6274600028991699,71.1935400390625,52.65990867614746,21.18084468841553
23,1.575,0.675,0.7002099752426147,71.56984771728516,53.052521514892575,20.914086151123048
24,2.025,0.675,0.7498799562454224,71.46878448486328,52.28154754638672,21.25722751617432
25,2.475,0.675,0.7858499884605408,72.05725234985351,53.60431137084961,20.752863121032718
26,2.925,0.675,0.8133299946784973,71.84007553100587,52.83274612426758,20.905023765563964
27,3.375,0.675,0.8340299725532532,71.75141052246094,52.50574722290039,21.20590896606445
28,3.825,0.675,0.8512399792671204,71.99990280151367,53.01975212097168,20.97126998901367
29,4.275,0.675,0.8642999529838562,72.22840209960937,53.540805435180665,20.974813652038574
30,4.725,0.675,0.875789999961853,71.53051818847656,51.77018585205078,21.43060245513916
31,5.175,0.675,0.8847299814224243,71.76329788208008,52.710445404052734,20.81032028198242
32,5.625,0.675,0.8937699794769287,71.6035693359375,51.937717819213866,21.513975524902342
33,6.075,0.675,0.9008899927139282,71.43786575317382,52.03022270202637,21.231807708740234
34,6.525,0.675,0.9074899554252625,72.36206268310546,53.48333358764648,20.869788551330565
35,6.975,0.675,0.9124999642372132,71.84814956665039,52.3929012298584,21.341245269775392
36,7.425,0.675,0.9174799919128418,71.49866302490234,51.72994956970215,21.378241729736327
37,7.875,0.675,0.9221499562263488,71.62149780273438,52.23575668334961,21.131742095947267
38,8.325,0.675,0.9258899688720704,72.10713363647461,52.73135871887207,21.100166702270503
39,8.775,0.675,0.9293699860572816,71.88452575683594,52.73554000854492,21.15976047515869
40,0.225,1.125,0.2515099942684173,69.0790008544922,52.532366561889646,21.394439888000488
41,0.675,1.125,0.3920699954032898,70.33003189086914,53.09376068115235,21.010351753234865
42,1.125,1.125,0.5034999847412109,71.13512680053711,53.55750770568848,20.68551769256592
43,1.575,1.125,0.5849499702453613,71.29051895141602,52.91180686950683,20.98251609802246
44,2.025,1.125,0.6435799598693848,71.83475982666016,53.50624885559082,21.100440406799315
45,2.475,1.125,0.688569962978363,72.48404891967773,54.37422714233399,21.03958740234375
46,2.925,1.125,0.7226600050926208,72.11538467407226,53.3374080657959,21.075633811950684
47,3.375,1.125,0.7507699728012085,71.95113357543946,53.288998413085935,20.77819805145264
48,3.825,1.125,0.7729699611663818,71.79548797607421,52.67975158691407,21.17649269104004
49,4.275,1.125,0.7917199730873108,72.6299659729004,54.08332061767578,20.86282596588135
50,4.725,1.125,0.8086099624633789,72.41932098388672,54.10530052185059,20.636820602416996
51,5.175,1.125,0.822689950466156,71.86269775390625,52.79556846618652,21.14300079345703
52,5.625,1.125,0.8337699770927429,72.3197006225586,52.82775077819824,21.264135360717773
