node_id,alpha,beta,mean_activation,train_loss,val_recon,val_kld
0,0.225,0.225,0.6039999723434448,76.36304244995117,57.29868316650391,21.478702354431157
1,0.675,0.225,0.7599999904632568,75.20925567626954,56.4804313659668,21.267287826538087
2,1.125,0.225,0.8349999785423279,74.9592709350586,55.95262107849121,21.56042461395264
3,1.575,0.225,0.875,74.09956192016601,54.980834579467775,21.55746479034424
4,2.025,0.225,0.9009999632835388,73.30683349609374,54.11369171142578,21.602234077453613
5,2.475,0.225,0.9179999828338624,73.35235290527343,53.91142196655274,21.561443901062013
6,2.925,0.225,0.9299999475479126,72.81629791259766,53.94601364135743,21.435780715942386
7,3.375,0.225,0.9389999508857728,72.74851974487305,53.86501502990723,21.284288787841795
8,3.825,0.225,0.9459999799728394,72.42689956665039,53.04055252075195,21.655078887939453
9,4.275,0.225,0.9509999752044678,72.06199630737305,52.828461456298825,21.67346782684326
10,4.725,0.225,0.9559999704360962,72.18133865356445,52.58568496704102,21.55566082000733
11,5.175,0.225,0.9589999914169312,72.5163444519043,53.02743034362793,21.83207607269287
12,5.625,0.225,0.9619999527931212,71.7626823425293,52.12890472412109,21.437295341491694
13,6.075,0.225,0.9649999737739564,71.85153854370117,52.10634956359864,21.61019287109375
14,6.525,0.225,0.9669999480247498,72.14241760253907,52.798388671875,21.415807723999023
15,6.975,0.225,0.9699999690055848,71.51200347900391,51.74085121154785,21.626974678039552
16,7.425,0.225,0.972000002861023,71.91565887451172,52.34149856567383,21.67115173339844
17,7.875,0.225,0.9729999899864196,71.90957855224609,52.56709022521973,21.788895988464358
18,8.325,0.225,0.9739999771118164,71.39016052246093,51.3412109375,21.78292140960693
19,8.775,0.225,0.97599995136261,71.62852355957031,51.84796257019043,21.632627296447755
20,0.225,0.675,0.3470000028610229,76.66000717163087,58.66857109069824,21.415055656433104
21,0.675,0.675,0.5149999856948853,76.8532176208496,58.08162078857422,21.50765190124512
22,1.125,0.675,0.6269999742507935,76.58181427001954,57.60099487304687,21.617360877990723
23,1.575,0.675,0.699999988079071,75.77349411010742,57.17649307250976,21.535197257995605
24,2.025,0.675,0.75,75.77547546386718,56.63102340698242,21.63783168792725
25,2.475,0.675,0.7859999537467957,75.25544799804688,56.140876388549806,21.64460697174072
26,2.925,0.675,0.812999963760376,74.86554428100585,55.56725082397461,21.655581855773924
27,3.375,0.675,0.8339999914169312,74.68560775756836,55.08364562988281,21.983984565734865
28,3.825,0.675,0.8509999513626099,74.09737823486329,55.20972099304199,21.297002220153807
29,4.275,0.675,0.8639999628067017,74.03073852539063,54.71542930603027,21.47397174835205
30,4.725,0.675,0.8759999871253967,74.37103775024414,55.00365104675293,21.738760948181152
31,5.175,0.675,0.8849999904632568,74.58110198974609,55.565446090698245,21.417424774169923
32,5.625,0.675,0.8939999938011169,73.31953979492188,54.40138130187988,21.344343185424805
33,6.075,0.675,0.9009999632835388,73.82469451904296,54.61757278442383,21.511044883728022
34,6.525,0.675,0.9070000052452089,73.43951904296875,54.01913337707519,21.497964477539064
35,6.975,0.675,0.9120000004768372,72.78185546875,53.91678085327148,21.408728981018065
36,7.425,0.675,0.9169999957084656,73.34654098510742,54.34072570800781,21.487849617004397
37,7.875,0.675,0.921999990940094,73.21520904541016,54.14494514465332,21.64657554626465
38,8.325,0.675,0.9259999990463256,72.90520217895508,53.8043327331543,21.565964889526366
39,8.775,0.675,0.928999960422516,73.34788558959961,54.329887008666994,21.156160163879395
40,0.225,1.125,0.2520000040531158,75.79121307373048,58.22953720092774,21.64065456390381
41,0.675,1.125,0.3919999897480011,76.92709854125977,58.32500381469727,21.822474479675293
42,1.125,1.125,0.5040000081062317,77.17824478149414,58.31505661010742,21.95666790008545
43,1.575,1.125,0.5849999785423279,76.50902893066406,57.36242485046387,21.722146224975585
44,2.025,1.125,0.6439999938011169,76.06555374145508,57.36574440002441,21.44557704925537
45,2.475,1.125,0.6890000104904175,76.1479264831543,57.09839744567872,21.603475189208982
46,2.925,1.125,0.7229999899864197,76.27489852905273,57.568316268920896,21.469655418395995
47,3.375,1.125,0.7509999871253967,75.16234191894532,56.16223907470703,21.500424194335935
48,3.825,1.125,0.7730000019073486,75.47156478881836,56.77619285583496,21.397092628479005
49,4.275,1.125,0.7919999957084656,75.08550231933594,55.70798034667969,21.646906661987305
50,4.725,1.125,0.8089999556541443,75.26833801269531,56.82310066223145,21.02403736114502
51,5.175,1.125,0.8229999542236328,74.6133201599121,55.38268203735352,21.550186920166016
52,5.625,1.125,0.8339999914169312,74.54116287231446,55.303537368774414,21.427125930786133
53,6.075,1.125,0.843999981880188,74.86633819580078,55.90800247192383,21.39389991760254
54,6.525,1.125,0.8539999723434448,74.5854362487793,56.54071731567383,20.987320327758788
55,6.975,1.125,0.8619999885559082,74.07945373535156,54.46271171569824,21.82738628387451
56,7.425,1.125,0.8689999580383301,74.12304672241211,54.81394958496094,21.469412422180177
57,7.875,1.125,0.8759999871253967,74.27357788085938,55.63209609985351,21.330478286743165
58,8.325,1.125,0.8809999823570251,74.03036193847656,54.49007110595703,21.925662803649903
59,8.775,1.125,0.8869999647140503,74.04112365722656,54.617455673217776,21.59021110534668
60,0.225,1.575,0.1990000009536743,74.96713607788087,57.89012184143066,21.523919677734376
61,0.675,1.575,0.3190000057220459,76.22715942382813,58.21172904968262,21.507132911682127
62,1.125,1.575,0.4210000038146972,77.4449234008789,58.447134017944336,21.950802993774413
63,1.575,1.575,0.5009999871253967,76.9860400390625,58.01830596923829,21.835631561279296
64,2.025,1.575,0.562999963760376,76.72464523315429,57.55744934082031,21.854898071289064
65,2.475,1.575,0.6119999885559082,76.5555583190918,57.51080436706543,21.736674880981447
66,2.925,1.575,0.6509999632835388,76.07983581542969,56.941816329956055,21.586977386474608
67,3.375,1.575,0.6829999685287476,76.26786651611329,56.64399604797363,22.239304733276366
68,3.825,1.575,0.7080000042915344,75.71171691894531,57.209539794921874,21.022699928283693
69,4.275,1.575,0.7310000061988831,75.91795440673827,56.98461380004883,21.65620994567871
70,4.725,1.575,0.7509999871253967,75.81377075195313,57.200415420532224,21.27452983856201
71,5.175,1.575,0.7669999599456787,75.55010879516601,56.674516677856445,21.338196754455566
72,5.625,1.575,0.7820000052452087,75.01054901123047,56.3025260925293,21.239281845092773
73,6.075,1.575,0.7960000038146973,75.25562026977539,56.4535270690918,21.488323974609376
74,6.525,1.575,0.8069999814033508,75.12531921386719,56.3608154296875,21.26981906890869
75,6.975,1.575,0.8159999847412109,75.14102157592774,56.398299026489255,21.14784545898437
76,7.425,1.575,0.8259999752044678,75.0669223022461,56.235247421264646,21.57078456878662
77,7.875,1.575,0.8339999914169312,74.72724578857422,55.26149406433105,21.65881328582764
78,8.325,1.575,0.840999960899353,74.63104629516602,55.45513229370117,21.39212589263916
79,8.775,1.575,0.8479999899864197,74.65425018310548,55.52657775878906,21.5873197555542
80,0.225,2.025,0.1659999936819076,74.0934521484375,58.06103324890137,21.391176414489745
81,0.675,2.025,0.2680000066757202,75.94883865356445,58.13586921691895,21.694658088684083
82,1.125,2.025,0.3619999885559082,76.56982437133789,58.1874439239502,21.62739295959473
83,1.575,2.025,0.4389999806880951,76.78691070556641,58.218638229370114,21.72622947692871
84,2.025,2.025,0.5,77.31388488769531,58.52632217407226,21.60562419891357
85,2.475,2.025,0.550000011920929,76.31256088256836,57.38149185180664,21.638549995422363
86,2.925,2.025,0.590999960899353,76.44747467041016,57.58002624511719,21.51505908966065
87,3.375,2.025,0.625,76.3507177734375,57.21964340209961,21.650904655456543
88,3.825,2.025,0.6549999713897705,76.26164993286133,57.68614044189453,21.590180587768558
89,4.275,2.025,0.6789999604225159,75.94561996459962,56.72516212463379,21.76890048980713
90,4.725,2.025,0.699999988079071,75.83947998046875,56.61874008178711,21.511843490600587
91,5.175,2.025,0.718999981880188,76.23506286621094,57.42164459228516,21.5661771774292
92,5.625,2.025,0.7360000014305115,75.59951461791992,56.906837463378906,21.36819000244141
93,6.075,2.025,0.7509999871253967,75.64952255249024,56.78513412475586,21.65376892089844
94,6.525,2.025,0.7639999985694885,75.2046061706543,56.69202880859375,21.157860565185548
95,6.975,2.025,0.7759999632835388,75.33484832763672,56.60957717895508,21.4038501739502
96,7.425,2.025,0.7870000004768372,75.6122689819336,56.90695762634277,21.546388244628908
97,7.875,2.025,0.7960000038146973,75.23989044189453,56.647219848632815,21.42746105194092
98,8.325,2.025,0.8050000071525574,75.0161149597168,55.97617034912109,21.44105968475342
99,8.775,2.025,0.812999963760376,75.27011520385742,56.57743949890137,21.1988676071167
100,0.225,2.475,0.1419999897480011,73.52860214233398,57.68980674743652,21.696228981018063
101,0.675,2.475,0.2319999933242797,75.93969345092773,58.79860725402832,21.55793399810791
102,1.125,2.475,0.3179999887943268,76.48229751586913,58.00804252624512,21.79568901062012
103,1.575,2.475,0.3889999985694885,77.52917449951173,58.87759857177734,21.834938049316406
104,2.025,2.475,0.4509999752044678,77.47852844238281,58.8517707824707,21.69068088531494
