node_id,alpha,beta,mean_activation,train_loss,val_recon,val_kld
0,0.225,0.225,0.6039999723434448,75.99507766723633,56.79706039428711,21.855495834350585
1,0.675,0.225,0.7599999904632568,75.62074096679687,56.20315933227539,21.93487491607666
2,1.125,0.225,0.8349999785423279,74.45008880615234,55.75022277832032,21.188840103149413
3,1.575,0.225,0.875,73.9466015625,54.63151741027832,21.47795352935791
4,2.025,0.225,0.9009999632835388,73.23463562011719,53.4761245727539,21.988075256347656
5,2.475,0.225,0.9179999828338624,73.19329864501952,54.55695419311523,21.6208309173584
6,2.925,0.225,0.9299999475479126,72.66203979492188,53.3591495513916,21.609206771850587
7,3.375,0.225,0.9389999508857728,72.31270278930664,53.04416465759277,21.35874500274658
8,3.825,0.225,0.9459999799728394,72.45371963500976,53.41544494628906,21.62614212036133
9,4.275,0.225,0.9509999752044678,72.6467042541504,53.32136993408203,21.32608909606933
10,4.725,0.225,0.9559999704360962,72.38744750976562,53.17932739257813,21.463025856018067
11,5.175,0.225,0.9589999914169312,71.96333435058594,52.42423934936524,21.46978645324707
12,5.625,0.225,0.9619999527931212,72.28904586791992,53.20554656982422,21.145457077026368
13,6.075,0.225,0.9649999737739564,71.98499923706055,52.17342643737793,21.55449314117432
14,6.525,0.225,0.9669999480247498,71.9772264099121,52.09124565124512,21.54686088562012
15,6.975,0.225,0.9699999690055848,71.67518936157227,51.640198135375975,21.750383186340333
16,7.425,0.225,0.972000002861023,71.75369812011719,52.03607406616211,21.545040893554688
17,7.875,0.225,0.9729999899864196,71.60761047363282,51.73701400756836,21.529490661621093
18,8.325,0.225,0.9739999771118164,71.80439468383788,52.06388397216797,21.436491584777837
19,8.775,0.225,0.97599995136261,71.72004455566406,51.80202140808105,21.571450996398926
20,0.225,0.675,0.3470000028610229,76.97718185424804,58.62763366699219,21.61481914520264
21,0.675,0.675,0.5149999856948853,76.47386611938477,57.49739379882813,21.809455490112303
22,1.125,0.675,0.6269999742507935,76.79835220336913,57.46785926818848,21.956965065002443
23,1.575,0.675,0.699999988079071,75.542265625,56.72192459106445,21.50886898040772
24,2.025,0.675,0.75,75.3642189025879,56.85341873168945,21.07086009979248
25,2.475,0.675,0.7859999537467957,75.02420516967773,56.207197952270505,21.381412315368653
26,2.925,0.675,0.812999963760376,74.76438369750977,55.54301528930664,21.41523742675781
27,3.375,0.675,0.8339999914169312,74.68292190551757,55.52106857299805,21.4695198059082
28,3.825,0.675,0.8509999513626099,74.41899002075195,55.15922584533691,21.89894542694092
29,4.275,0.675,0.8639999628067017,74.3303466796875,55.29971466064453,21.91432056427002
30,4.725,0.675,0.8759999871253967,73.98755126953125,55.4897762298584,21.152342987060543
31,5.175,0.675,0.8849999904632568,74.10183456420899,54.46088981628418,21.7922327041626
32,5.625,0.675,0.8939999938011169,73.3053385925293,54.35651931762696,21.15002403259277
33,6.075,0.675,0.9009999632835388,73.69167892456055,54.75242919921875,21.885805702209478
34,6.525,0.675,0.9070000052452089,73.13447875976563,54.763728332519534,21.44326572418213
35,6.975,0.675,0.9120000004768372,73.39258666992187,53.728981018066406,21.741473770141603
36,7.425,0.675,0.9169999957084656,72.91325759887695,52.65533027648926,22.021133995056157
37,7.875,0.675,0.921999990940094,73.01299942016601,53.382324600219725,21.948812866210936
38,8.325,0.675,0.9259999990463256,73.15391357421875,54.20579948425293,21.60626926422119
39,8.775,0.675,0.928999960422516,72.89720962524414,53.3269718170166,21.807378005981445
40,0.225,1.125,0.2520000040531158,76.09394012451172,58.37922859191895,21.783147621154782
41,0.675,1.125,0.3919999897480011,76.76432632446289,58.18280448913574,21.781454849243165
42,1.125,1.125,0.5040000081062317,76.59295867919921,57.45368919372559,21.71343116760254
43,1.575,1.125,0.5849999785423279,76.29199737548828,57.19202346801758,21.80697383880615
44,2.025,1.125,0.6439999938011169,76.24534622192382,57.2548885345459,21.717424201965333
45,2.475,1.125,0.6890000104904175,76.00486373901367,57.0690860748291,21.64495143890381
46,2.925,1.125,0.7229999899864197,75.21050933837891,56.06128387451172,21.589684867858885
47,3.375,1.125,0.7509999871253967,75.536728515625,56.99816055297852,21.3441162109375
48,3.825,1.125,0.7730000019073486,75.6227377319336,56.75968132019043,21.552798652648924
49,4.275,1.125,0.7919999957084656,75.04589660644531,56.23278694152832,21.2125524520874
50,4.725,1.125,0.8089999556541443,75.07768676757813,56.26299133300781,21.2433931350708
51,5.175,1.125,0.8229999542236328,75.01082214355469,56.16642036437988,21.33905906677246
52,5.625,1.125,0.8339999914169312,74.58564880371094,55.38525123596192,21.437280082702635
53,6.075,1.125,0.843999981880188,74.80098602294922,55.52986068725586,21.77902717590332
54,6.525,1.125,0.8539999723434448,74.16065780639649,54.90258560180664,21.774556159973145
55,6.975,1.125,0.8619999885559082,74.69562255859375,56.16731567382813,21.431047630310054
56,7.425,1.125,0.8689999580383301,74.57753677368164,55.53426170349121,21.548513221740723
57,7.875,1.125,0.8759999871253967,74.38290115356445,55.05469017028808,21.72471809387207
58,8.325,1.125,0.8809999823570251,74.1213330078125,54.558720397949216,21.86836757659912
59,8.775,1.125,0.8869999647140503,73.49510330200195,53.66833305358887,21.78725471496582
60,0.225,1.575,0.1990000009536743,74.81084365844727,57.752490234375,21.42263584136963
61,0.675,1.575,0.3190000057220459,76.31929794311523,57.92633972167969,21.943576431274412
62,1.125,1.575,0.4210000038146972,76.97256408691406,58.09356117248535,21.952973556518558
63,1.575,1.575,0.5009999871253967,76.86257904052735,57.87464408874512,21.766000938415527
64,2.025,1.575,0.562999963760376,76.65860168457031,57.4136245727539,21.78964023590088
65,2.475,1.575,0.6119999885559082,76.40068237304688,56.82562942504883,22.10915336608887
