node_id,alpha,beta,mean_activation,train_loss,val_recon,val_kld
0,0.225,0.225,0.6039999723434448,70.01131210327148,51.58646545410157,21.525238609313966
1,0.675,0.225,0.75968998670578,70.81474990844727,51.51302833557129,21.375138092041016
2,1.125,0.225,0.8346099853515625,71.04069763183594,51.88985176086426,21.04554595947265
3,1.575,0.225,0.8748300075531006,70.93123916625977,50.93900718688965,21.683135795593262
4,2.025,0.225,0.9008100032806396,71.06499435424804,51.25843353271485,21.53174133300781
5,2.475,0.225,0.9177199602127076,71.39418884277343,52.05845947265625,21.048345184326173
6,2.925,0.225,0.929889976978302,71.07702453613281,51.06978530883789,21.73686790466309
7,3.375,0.225,0.938639998435974,71.11882263183594,51.389407348632815,21.52218589782715
8,3.825,0.225,0.9463399648666382,71.10722274780274,51.50061378479004,21.42147750854492
9,4.275,0.225,0.9512999653816224,71.68924591064453,51.8834644317627,21.43448600769043
10,4.725,0.225,0.9556599855422974,71.20857620239258,51.49008827209472,21.44441909790039
11,5.175,0.225,0.9592299461364746,71.22614898681641,51.262020111083984,21.54549560546875
12,5.625,0.225,0.962149977684021,71.07915405273438,51.410570526123045,21.50694351196289
13,6.075,0.225,0.965399980545044,71.06748825073242,51.19115371704102,21.5405517578125
14,6.525,0.225,0.9671899676322936,71.1850424194336,51.48640899658203,21.383708953857425
15,6.975,0.225,0.969789981842041,70.85603378295899,50.71386451721192,21.68736152648926
16,7.425,0.225,0.9715499877929688,71.04728851318359,50.89246788024902,21.732390785217284
17,7.875,0.225,0.972629964351654,70.93078811645508,50.73937873840332,21.68610725402832
18,8.325,0.225,0.9743199944496156,70.96391479492188,50.76095695495606,21.856107330322267
19,8.775,0.225,0.9755499958992004,71.08970001220703,51.07048873901367,21.703911590576173
20,0.225,0.675,0.3465400040149688,69.4225228881836,51.75749778747559,21.466154670715333
21,0.675,0.675,0.5151799917221069,70.60009323120117,52.45577964782715,21.208965873718263
22,1.125,0.675,0.6274600028991699,71.12664199829102,52.680650329589845,21.053121185302736
23,1.575,0.675,0.7002099752426147,71.22943298339844,52.24228973388672,21.13554000854492
24,2.025,0.675,0.7498799562454224,71.77484634399414,53.09768104553223,21.052436065673827
25,2.475,0.675,0.7858499884605408,71.58980163574219,52.53863792419433,21.103133773803712
26,2.925,0.675,0.8133299946784973,71.67799942016602,52.4979248046875,21.10900173187256
27,3.375,0.675,0.8340299725532532,72.15631973266602,53.293368911743165,20.812287902832036
28,3.825,0.675,0.8512399792671204,72.42558334350586,53.6803035736084,20.591119003295898
29,4.275,0.675,0.8642999529838562,71.62820220947266,52.56741828918457,20.956885719299315
30,4.725,0.675,0.875789999961853,71.66948455810547,52.46641998291015,21.171394538879397
31,5.175,0.675,0.8847299814224243,71.4847021484375,52.11182975769043,21.23800468444824
32,5.625,0.675,0.8937699794769287,71.51552993774413,51.91905746459961,21.408853149414064
33,6.075,0.675,0.9008899927139282,71.68082107543945,52.45369415283203,20.93620185852051
34,6.525,0.675,0.9074899554252625,71.86837997436524,52.77227249145508,21.130608558654785
35,6.975,0.675,0.9124999642372132,71.80164505004883,52.4183349609375,21.18478927612305
36,7.425,0.675,0.9174799919128418,71.4978565979004,51.84913787841797,21.73506622314453
37,7.875,0.675,0.9221499562263488,71.94871200561523,52.59218864440918,21.00468158721924
38,8.325,0.675,0.9258899688720704,71.36381866455078,51.74724235534668,21.375719451904292
39,8.775,0.675,0.9293699860572816,71.2862710571289,51.61349487304688,21.490622901916502
40,0.225,1.125,0.2515099942684173,69.03376647949219,52.95099563598633,21.21678638458252
41,0.675,1.125,0.3920699954032898,70.29819885253906,52.47226066589356,21.42569274902344
42,1.125,1.125,0.5034999847412109,71.53592376708984,53.91144943237305,21.022661209106445
43,1.575,1.125,0.5849499702453613,71.44937103271485,53.1085018157959,20.961933898925786
44,2.025,1.125,0.6435799598693848,71.61837844848633,53.26776237487793,20.91216144561768
45,2.475,1.125,0.688569962978363,71.9382406616211,53.47416877746582,20.782321739196775
46,2.925,1.125,0.7226600050926208,72.74336639404297,54.28202590942383,20.81460418701172
47,3.375,1.125,0.7507699728012085,72.39284637451172,53.72570686340332,21.011352920532225
48,3.825,1.125,0.7729699611663818,72.1193130493164,53.28905029296875,21.05905475616455
49,4.275,1.125,0.7917199730873108,72.15024551391602,53.3806755065918,20.81147880554199
50,4.725,1.125,0.8086099624633789,71.70717926025391,52.6252799987793,20.94257297515869
51,5.175,1.125,0.822689950466156,72.43716232299805,53.52505531311035,20.930933952331543
52,5.625,1.125,0.8337699770927429,72.52485397338867,53.91614685058594,20.91224765777588
53,6.075,1.125,0.8444699645042419,72.28728897094726,53.33578376770019,20.94503059387207
54,6.525,1.125,0.8540199995040894,72.13341018676758,53.074842834472655,21.010270500183104
55,6.975,1.125,0.861549973487854,71.55253952026368,51.853218460083006,21.406698799133306
56,7.425,1.125,0.869439959526062,71.52185241699219,51.90999526977539,21.355264091491694
57,7.875,1.125,0.8757699728012085,71.9062321472168,52.561849212646486,21.13490047454834
58,8.325,1.125,0.8814799785614014,72.0101239013672,52.614157104492186,21.224629211425786
59,8.775,1.125,0.8866299986839294,72.26402008056641,53.103316116333005,21.023164558410645
60,0.225,1.575,0.1993999928236007,68.77934387207031,53.5016902923584,21.475516510009765
61,0.675,1.575,0.3186799883842468,70.19658981323242,53.25359916687012,21.177084350585936
62,1.125,1.575,0.4210799932479858,71.39792190551758,53.78401679992676,21.24170227050781
63,1.575,1.575,0.5008900165557861,71.56738189697266,53.48090171813965,21.232217025756835
64,2.025,1.575,0.5628699660301208,72.5190640258789,54.79657135009766,20.886732864379884
65,2.475,1.575,0.6122699975967407,73.02368240356445,54.883292007446286,21.102316474914552
66,2.925,1.575,0.651449978351593,72.59097213745117,54.51291885375976,20.693077278137206
67,3.375,1.575,0.6833499670028687,72.68760772705077,54.26829147338867,20.87837944030762
68,3.825,1.575,0.7082799673080444,72.50221328735351,53.72144470214844,20.937117958068846
